,train_acc1_mean,train_acc1_std,train_loss_mean,train_loss_std,test_acc1_mean,test_acc1_std,test_loss_mean,test_loss_std
lr-5e-05,0.9903846740722656,0.006498684241946324,0.027631313280693976,0.017278898451818646,1.000000076293945,0.0,0.008575327160845822,0.0022265066777077866
lr-0.0001,0.9882479095458985,0.0028266449372456115,0.030039993741148564,0.0033646312103281454,1.000000076293945,0.0,0.020333814895517815,0.007485066326088829
lr-0.001,0.9836182912190755,0.0012336615744929056,0.04930783368957539,0.006879473391838183,0.9985755666097003,0.0024673231489856827,0.020641099462712493,0.005920964412357532
lr-0.0005,0.9861111704508464,0.0037009406751490046,0.04304878303858761,0.002686790849427021,1.000000076293945,0.0,0.013884000613567577,0.001273291043682366
lr-0.0002,0.9914530436197916,0.010191641250623303,0.02144201403732748,0.02309013393114645,1.000000076293945,0.0,0.009497260037581631,0.0067521384770663035
